TITLE,DL116_Lit
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,23/11/16
TIME,15:24:14
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
XUNITS,Temperature[C]
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,   25.0000
LASTX,   95.0300
NPOINTS,     141
XYDATA
25.0000,-60.3503,463.746
25.4900,-62.0427,463.803
25.9900,-60.345,463.445
26.4800,-59.9781,464.707
27.0000,-58.4437,464.891
27.4900,-60.8875,464.691
27.9900,-60.7739,464.986
28.5000,-63.0009,464.795
28.9900,-60.2537,464.737
29.5000,-62.5735,464.913
30.0000,-60.1931,465.384
30.5000,-60.9744,465.9
31.0100,-60.4311,467.227
31.4800,-61.1439,466.981
32.0000,-61.5004,467.493
32.5000,-60.7013,467.974
33.0000,-59.8709,468.669
33.5000,-40.3286,374.288
34.0000,-60.5174,469.21
34.4900,-59.8012,470.133
35.0000,-61.0696,470.177
35.5100,-59.5363,471.099
36.0100,-61.1878,471.043
36.5000,-60.7821,473.51
37.0100,-40.0863,372.376
37.4800,-46.5723,371.577
38.0000,-61.8782,474.957
38.5400,-59.4301,476.562
39.0100,-40.5785,371.203
39.5000,-60.2806,478.67
40.0000,-61.7185,479.86
40.5200,-58.514,480.304
41.0100,-56.7341,481.558
41.5100,-58.8778,483.329
42.0000,-59.7172,484.579
42.4900,-55.5875,486.045
43.0000,-57.7752,487.363
43.5000,-54.9979,488.92
44.0000,-38.0611,373.234
44.5000,-40.781,372.778
44.9900,-62.4535,490.522
45.5000,-58.9756,491.52
45.9800,-57.8326,493.047
46.4800,-61.2319,493.65
46.9800,-59.8634,494.397
47.5000,-61.7773,495.123
47.9900,-50.4414,487.036
48.5000,-36.0742,376.184
49.0000,-58.6258,495.369
49.5100,-62.0455,496.441
49.9900,-57.4142,497.108
50.5100,-58.0902,496.443
50.9800,-62.8872,496.881
51.5100,-59.4427,497.814
51.9900,-60.7027,497.397
52.4700,-62.2604,497.64
53.0000,-60.6998,498.717
53.5100,-59.9578,498.178
53.9900,-58.9114,499.299
54.5400,-59.6846,499.416
55.0000,-38.0597,379.024
55.5000,-59.8515,500.364
55.9800,-38.1439,380.792
56.5000,-60.5583,500.89
56.9900,-39.0497,380.888
57.5200,-62.4215,500.848
58.0100,-60.8597,501.71
58.5200,-60.3003,501.151
58.9900,-59.9742,501.717
59.4800,-61.7063,501.873
60.0000,-58.9566,502.54
60.4900,-39.913,379.082
61.1000,-38.5025,379.046
61.5200,-60.604,502.799
62.0200,-59.6663,502.875
62.5200,-61.4859,503.822
63.0100,-62.1514,503.152
63.6000,-60.0648,503.441
64.0200,-61.6263,503.968
64.6200,-45.0659,437.047
65.1000,-43.0406,421.373
65.5100,-59.4285,505.707
66.0000,-44.5681,434.79
66.5000,-40.0062,379.615
66.9900,-63.5656,505.168
67.5200,-62.9102,506.287
68.0100,-53.4148,427.749
68.5000,-64.5757,506.066
69.0000,-62.2674,506.806
69.4800,-61.9132,506.999
70.0000,-64.3441,508.008
70.4800,-40.0991,379.576
71.0300,-64.4279,507.776
71.4900,-64.6109,508.908
71.9700,-61.8189,508.989
72.5000,-61.9072,508.301
73.0000,-39.943,379.977
73.6100,-40.1069,379.964
74.0000,-64.0256,509.697
74.5000,-40.6576,380.328
74.9900,-62.203,510.163
75.5300,-65.536,511.063
75.9900,-62.512,510.388
76.6100,-64.1901,510.663
77.0300,-64.092,511.301
77.5200,-62.167,512.146
78.0100,-39.5639,381.029
78.5100,-61.3785,512.911
79.0100,-64.7472,513.878
79.5200,-64.1395,513.363
79.9700,-64.9183,514.12
80.5400,-61.6446,514.237
81.1100,-64.8078,514.456
81.5500,-64.9237,515.353
82.0200,-64.6309,515.486
82.5200,-61.5767,516.044
83.0100,-57.3109,516.88
83.5400,-65.5828,517.155
83.9900,-67.9176,516.436
84.4900,-64.6722,475.313
85.1200,-60.3441,486.772
85.4900,-65.9215,517.373
86.0100,-49.989,389.91
86.5100,-64.7772,519.739
86.9700,-65.7593,519.817
87.5700,-69.0331,520.32
87.9900,-64.973,522.232
88.5600,-65.7898,522.878
89.0100,-66.5515,523.53
89.5000,-65.1805,523.285
89.9800,-67.0529,525.091
90.5600,-63.8112,524.942
90.9100,-66.5734,525.698
91.4700,-64.4291,526.811
92.0000,-67.2941,526.842
92.4400,-42.807,388.479
93.1100,-67.7695,528.025
93.5400,-67.8579,527.88
93.9700,-70.9054,528.908
94.5100,-49.5065,435.033
95.0300,-69.4481,529.545

##### Extended Information
[Comments]
Sample name,DL116_Lit
Comment
User
Division
Company,UT Southwestern Medical Center at Dallas

[Detailed Information]
Creation date,11/16/2023 4:24 PM

Data array type,Non-linear data array * 2
Horizontal axis,Temperature [C]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Start,25 C
End,95.03 C
Data points,141     

[Measurement Information]
Instrument name,Jasco CD
Model name,J-815
Serial No.,B064061168

Accessory,CDF-426S
Accessory S/N,A00861183
  Control sonsor,Holder
  Monitor sensor,Holder
  Start Mode,Keep target temperature +/-0.10 deg C while 5 seconds
  Cell length,10 mm

Measurement date,11/16/2023 4:24 PM

Photometric mode,CD, HT
Sensitivity,Standard
D.I.T.,1 sec
Bandwidth,1.00 nm
Monitor wavelength,222.1 nm
Baseline correction,None
Shutter control,Manual
CD detector,PMT
PMT voltage,Auto

Concentration,0.2 (w/v)%
Solvent,10mM HEPES 300mM NaSO4 10% glycerol + 50mM IV

